,VideoID,Link,Transcribed,Duration
302,n2KVFz4cXIs,https://www.youtube.com/watch?v=n2KVFz4cXIs,0,3:16
303,nB7SwkKa4pM,https://www.youtube.com/watch?v=nB7SwkKa4pM,0,1:43
304,nBFyrKYI6TU,https://www.youtube.com/watch?v=nBFyrKYI6TU,0,9:16
305,ndMz7LiSRhw,https://www.youtube.com/watch?v=ndMz7LiSRhw,0,10:27
306,NJoGsA0HY9Q,https://www.youtube.com/watch?v=NJoGsA0HY9Q,0,7:20
307,NntQb_4-NlQ,https://www.youtube.com/watch?v=NntQb_4-NlQ,0,14:2
308,NUwbKD5VN0Q,https://www.youtube.com/watch?v=NUwbKD5VN0Q,0,5:40
309,nX18WQvyLMQ,https://www.youtube.com/watch?v=nX18WQvyLMQ,0,2
310,NxwspcPEi8U,https://www.youtube.com/watch?v=NxwspcPEi8U,0,6:49
311,Ny6yq8nYzlA,https://www.youtube.com/watch?v=Ny6yq8nYzlA,0,2:14
312,O_cfE7HOUHM,https://www.youtube.com/watch?v=O_cfE7HOUHM,0,30
313,O4HhzskciDs,https://www.youtube.com/watch?v=O4HhzskciDs,0,2:48:29
314,O5uVCgb4o_Q,https://www.youtube.com/watch?v=O5uVCgb4o_Q,0,1:37
315,O6TrbtbLeWQ,https://www.youtube.com/watch?v=O6TrbtbLeWQ,0,19:48
316,o6YtNHX1bP8,https://www.youtube.com/watch?v=o6YtNHX1bP8,0,2:46
317,O9PPDw65hd0,https://www.youtube.com/watch?v=O9PPDw65hd0,0,6:20
318,oBYXZMBEkMs,https://www.youtube.com/watch?v=oBYXZMBEkMs,0,12:21
319,ocWwSArbytE,https://www.youtube.com/watch?v=ocWwSArbytE,0,6:40
320,oe1ODfyjAN8,https://www.youtube.com/watch?v=oe1ODfyjAN8,0,7:53
321,olIRRYTm5Z4,https://www.youtube.com/watch?v=olIRRYTm5Z4,0,9:25
322,oMoNZZoCJIY,https://www.youtube.com/watch?v=oMoNZZoCJIY,0,3:8
323,Opw9G1qKCcM,https://www.youtube.com/watch?v=Opw9G1qKCcM,0,11:18
324,OTM0j-p_5GE,https://www.youtube.com/watch?v=OTM0j-p_5GE,0,2:30
325,p_ETYBpqsro,https://www.youtube.com/watch?v=p_ETYBpqsro,0,11:54
326,P-T2fGRSQ1U,https://www.youtube.com/watch?v=P-T2fGRSQ1U,0,12:1
327,P0VEXat2Oyc,https://www.youtube.com/watch?v=P0VEXat2Oyc,0,2:5
328,p0zCmMSaka0,https://www.youtube.com/watch?v=p0zCmMSaka0,0,2:29
329,p4d593QWmA8,https://www.youtube.com/watch?v=p4d593QWmA8,0,1:50:47
330,p5nzZEOm2YE,https://www.youtube.com/watch?v=p5nzZEOm2YE,0,5:14
331,PAaWZTFRP9Q,https://www.youtube.com/watch?v=PAaWZTFRP9Q,0,1:43:32
332,PcZQG2HPtwg,https://www.youtube.com/watch?v=PcZQG2HPtwg,0,1:32
333,PfR4ulw-QyY,https://www.youtube.com/watch?v=PfR4ulw-QyY,0,3:6
334,pg1muVBoHBw,https://www.youtube.com/watch?v=pg1muVBoHBw,0,1:48
335,PgJuZ76aKUo,https://www.youtube.com/watch?v=PgJuZ76aKUo,0,1:29
336,pHAW1ppiWq0,https://www.youtube.com/watch?v=pHAW1ppiWq0,0,3:17
337,pK1ZC9eaWFM,https://www.youtube.com/watch?v=pK1ZC9eaWFM,0,14:17
338,pKvyl1163M0,https://www.youtube.com/watch?v=pKvyl1163M0,0,1:1
339,pLTVpP7i168,https://www.youtube.com/watch?v=pLTVpP7i168,0,2:20
340,PQgDo8da2Ds,https://www.youtube.com/watch?v=PQgDo8da2Ds,0,8:9
341,Pt0SbgOs9uQ,https://www.youtube.com/watch?v=Pt0SbgOs9uQ,0,2:30:54
342,puRWLEvIszo,https://www.youtube.com/watch?v=puRWLEvIszo,0,1:52
343,PVhSjMMlXeI,https://www.youtube.com/watch?v=PVhSjMMlXeI,0,1:6
344,pZWZb6E9HqE,https://www.youtube.com/watch?v=pZWZb6E9HqE,0,1:21
345,q-KyxIfiR2s,https://www.youtube.com/watch?v=q-KyxIfiR2s,0,2:59
346,q5m6tMjcF8k,https://www.youtube.com/watch?v=q5m6tMjcF8k,0,10:38
347,q7JlZxcH_i4,https://www.youtube.com/watch?v=q7JlZxcH_i4,0,5:4
348,Qc4eNVswmDk,https://www.youtube.com/watch?v=Qc4eNVswmDk,0,20:49
349,qElRoK4rKcQ,https://www.youtube.com/watch?v=qElRoK4rKcQ,0,5:37
350,qRp9MYhTjWY,https://www.youtube.com/watch?v=qRp9MYhTjWY,0,1:34
351,qS7ZheGGEN4,https://www.youtube.com/watch?v=qS7ZheGGEN4,0,4:38
352,Qunpw46qxxk,https://www.youtube.com/watch?v=Qunpw46qxxk,0,1:4
353,Qy0XLnt1fy0,https://www.youtube.com/watch?v=Qy0XLnt1fy0,0,20:13
354,r1suDICxi70,https://www.youtube.com/watch?v=r1suDICxi70,0,9
355,r5Cm9VrtmWM,https://www.youtube.com/watch?v=r5Cm9VrtmWM,0,1:32
356,rj7nbq_1E-Y,https://www.youtube.com/watch?v=rj7nbq_1E-Y,0,10:29
357,rPoet-y4a5U,https://www.youtube.com/watch?v=rPoet-y4a5U,0,3:35
358,RPqqT1csiPQ,https://www.youtube.com/watch?v=RPqqT1csiPQ,0,31
359,RTr49FVzrEY,https://www.youtube.com/watch?v=RTr49FVzrEY,0,5:52
360,s-YYpKnRgcQ,https://www.youtube.com/watch?v=s-YYpKnRgcQ,0,12:25
361,s4UgVF1-WZk,https://www.youtube.com/watch?v=s4UgVF1-WZk,0,16
362,sBk0idLYOTg,https://www.youtube.com/watch?v=sBk0idLYOTg,0,6:38
363,sDBa3UbDVCo,https://www.youtube.com/watch?v=sDBa3UbDVCo,0,2:32
364,SdFevtIg074,https://www.youtube.com/watch?v=SdFevtIg074,0,2:21
365,sdMNgGD9G_M,https://www.youtube.com/watch?v=sdMNgGD9G_M,0,5:7
366,sDNtmLV1K8U,https://www.youtube.com/watch?v=sDNtmLV1K8U,0,2:46
367,sDo_6XgeYoU,https://www.youtube.com/watch?v=sDo_6XgeYoU,0,4:57
368,SG8lFn1Kxhc,https://www.youtube.com/watch?v=SG8lFn1Kxhc,0,5:21
369,sh6JQJJAsho,https://www.youtube.com/watch?v=sh6JQJJAsho,0,18
370,SKwLz6aI3aU,https://www.youtube.com/watch?v=SKwLz6aI3aU,0,2:54
371,SmFivBAWAgs,https://www.youtube.com/watch?v=SmFivBAWAgs,0,7:58
372,SUdrxzTSSXE,https://www.youtube.com/watch?v=SUdrxzTSSXE,0,2:27:30
373,sWgV3y52un0,https://www.youtube.com/watch?v=sWgV3y52un0,0,2:42:3
374,t9uRS7DWhKQ,https://www.youtube.com/watch?v=t9uRS7DWhKQ,0,2:11
375,TahRgO2-9r4,https://www.youtube.com/watch?v=TahRgO2-9r4,0,4:11
376,TD37CH3Dc-w,https://www.youtube.com/watch?v=TD37CH3Dc-w,0,2:27
377,TdjgAbdgBkY,https://www.youtube.com/watch?v=TdjgAbdgBkY,0,14:36
378,te6Iu63dcsw,https://www.youtube.com/watch?v=te6Iu63dcsw,0,11:41
379,tHl9jLqFUQI,https://www.youtube.com/watch?v=tHl9jLqFUQI,0,6:50
380,tIYEBXenJV8,https://www.youtube.com/watch?v=tIYEBXenJV8,0,3:9
381,TJBRJt1K4OM,https://www.youtube.com/watch?v=TJBRJt1K4OM,0,9:59
382,Tl3LSdatgdw,https://www.youtube.com/watch?v=Tl3LSdatgdw,0,1:40:5
383,TMHhylNs-3Q,https://www.youtube.com/watch?v=TMHhylNs-3Q,0,8:40
384,TNuBBNB-gXw,https://www.youtube.com/watch?v=TNuBBNB-gXw,0,8:56
385,tnwLEMfpBMA,https://www.youtube.com/watch?v=tnwLEMfpBMA,0,5:12
386,tP3zyrhIXkw,https://www.youtube.com/watch?v=tP3zyrhIXkw,0,4:31
387,tRyYCm8Rm2w,https://www.youtube.com/watch?v=tRyYCm8Rm2w,0,4:13
388,Ts4BcS_kw4k,https://www.youtube.com/watch?v=Ts4BcS_kw4k,0,9:11
389,ttVQB8sAhCQ,https://www.youtube.com/watch?v=ttVQB8sAhCQ,0,2:14:10
390,ttwzSjHgAm0,https://www.youtube.com/watch?v=ttwzSjHgAm0,0,3:5
391,twL4OsI-tM8,https://www.youtube.com/watch?v=twL4OsI-tM8,0,14:41
392,TYWI929nZKg,https://www.youtube.com/watch?v=TYWI929nZKg,0,4:52
393,tZipezSJKX0,https://www.youtube.com/watch?v=tZipezSJKX0,0,55
394,tzssCc4AzcI,https://www.youtube.com/watch?v=tzssCc4AzcI,0,1:27
395,u-xx8QpSGLA,https://www.youtube.com/watch?v=u-xx8QpSGLA,0,10:11
396,u16jxs_NM2c,https://www.youtube.com/watch?v=u16jxs_NM2c,0,2:3:45
397,u8mDuE_LNEM,https://www.youtube.com/watch?v=u8mDuE_LNEM,0,1:14
398,UCEGcm7G5dI,https://www.youtube.com/watch?v=UCEGcm7G5dI,0,5:21
399,UFjNPvgAosw,https://www.youtube.com/watch?v=UFjNPvgAosw,0,5:40
400,Ug8OoFAFfZ0,https://www.youtube.com/watch?v=Ug8OoFAFfZ0,0,12:26
401,UgWTQ03HgBA,https://www.youtube.com/watch?v=UgWTQ03HgBA,0,4:49
402,Uhbs4zP7pt0,https://www.youtube.com/watch?v=Uhbs4zP7pt0,0,1:51
403,uLh0emnuhYY,https://www.youtube.com/watch?v=uLh0emnuhYY,0,4:18
404,UnjSqDATH7U,https://www.youtube.com/watch?v=UnjSqDATH7U,0,6:23
405,upj4j89yDAQ,https://www.youtube.com/watch?v=upj4j89yDAQ,0,12:55
406,UPs6EOEIQ90,https://www.youtube.com/watch?v=UPs6EOEIQ90,0,45
407,UVC_nFv3n5U,https://www.youtube.com/watch?v=UVC_nFv3n5U,0,9:21
408,uWAGOjBpO0k,https://www.youtube.com/watch?v=uWAGOjBpO0k,0,5:22
409,V_cUKAmLJio,https://www.youtube.com/watch?v=V_cUKAmLJio,0,1:1
410,v1saF60SGW0,https://www.youtube.com/watch?v=v1saF60SGW0,0,2:27
411,v87zRhmvIBo,https://www.youtube.com/watch?v=v87zRhmvIBo,0,3:14
412,vA-P06J_i5I,https://www.youtube.com/watch?v=vA-P06J_i5I,0,1:57
413,VAn8t80lclM,https://www.youtube.com/watch?v=VAn8t80lclM,0,4:15
414,VbBQa7cMmrI,https://www.youtube.com/watch?v=VbBQa7cMmrI,0,1:42
415,vbMHCgYNRcw,https://www.youtube.com/watch?v=vbMHCgYNRcw,0,54
416,vbTpiJRu9d0,https://www.youtube.com/watch?v=vbTpiJRu9d0,0,4:10
417,vDrjJDJMvr0,https://www.youtube.com/watch?v=vDrjJDJMvr0,0,3:27
418,VgjT6O-liMM,https://www.youtube.com/watch?v=VgjT6O-liMM,0,13:24
419,VmbIFdVKMvk,https://www.youtube.com/watch?v=VmbIFdVKMvk,0,4:28
420,vNUv9JV7dwE,https://www.youtube.com/watch?v=vNUv9JV7dwE,0,1:49
421,VpJVKQS6sps,https://www.youtube.com/watch?v=VpJVKQS6sps,0,1:3
422,vR2CclEUVc0,https://www.youtube.com/watch?v=vR2CclEUVc0,0,1:33:8
423,vRFyoxdDbFY,https://www.youtube.com/watch?v=vRFyoxdDbFY,0,7:6
424,VRw8oOWZtjc,https://www.youtube.com/watch?v=VRw8oOWZtjc,0,7:42
425,VvCOMspezKM,https://www.youtube.com/watch?v=VvCOMspezKM,0,1:43
426,vWlL1J_O7Ug,https://www.youtube.com/watch?v=vWlL1J_O7Ug,0,3:20
427,WAQSeWaStm8,https://www.youtube.com/watch?v=WAQSeWaStm8,0,5:14
428,WEmcHkB7VUk,https://www.youtube.com/watch?v=WEmcHkB7VUk,0,47:29
429,wEVcCzlwbQ4,https://www.youtube.com/watch?v=wEVcCzlwbQ4,0,
430,Wf6NFFco428,https://www.youtube.com/watch?v=Wf6NFFco428,0,2:19
431,Wiba2qR3tfQ,https://www.youtube.com/watch?v=Wiba2qR3tfQ,0,12:44
432,WKBkmrCZAy4,https://www.youtube.com/watch?v=WKBkmrCZAy4,0,1:8
433,WmBNuiUG6PE,https://www.youtube.com/watch?v=WmBNuiUG6PE,0,8:51
434,wNaFvx68ZwI,https://www.youtube.com/watch?v=wNaFvx68ZwI,0,5:12
435,x2ZyB1Yxx3Y,https://www.youtube.com/watch?v=x2ZyB1Yxx3Y,0,50
436,x4xkQ5fohRQ,https://www.youtube.com/watch?v=x4xkQ5fohRQ,0,2:29
437,x8Qn77t19kw,https://www.youtube.com/watch?v=x8Qn77t19kw,0,11:55
438,xBkn7-YopVI,https://www.youtube.com/watch?v=xBkn7-YopVI,0,1:35
439,XfC9fuqIrnA,https://www.youtube.com/watch?v=XfC9fuqIrnA,0,1:31:12
440,xK5TOZafbDk,https://www.youtube.com/watch?v=xK5TOZafbDk,0,13
441,Xn-Ti864zyA,https://www.youtube.com/watch?v=Xn-Ti864zyA,0,4:20
442,xQhDtSXlXW8,https://www.youtube.com/watch?v=xQhDtSXlXW8,0,5:14
443,XtbsoWA9DZY,https://www.youtube.com/watch?v=XtbsoWA9DZY,0,1:42
444,XtxhOgFBk_w,https://www.youtube.com/watch?v=XtxhOgFBk_w,0,3:46
445,Xu6o6IK6vHY,https://www.youtube.com/watch?v=Xu6o6IK6vHY,0,10:40
446,Xyx1la9c8Mg,https://www.youtube.com/watch?v=Xyx1la9c8Mg,0,7:9
447,YAn2eHyJlMA,https://www.youtube.com/watch?v=YAn2eHyJlMA,0,3:50
448,YdJf6qPbE4Q,https://www.youtube.com/watch?v=YdJf6qPbE4Q,0,1:54
449,YhWM2j29UO8,https://www.youtube.com/watch?v=YhWM2j29UO8,0,3:40
450,Yic2g6JyLQ8,https://www.youtube.com/watch?v=Yic2g6JyLQ8,0,5:40
451,yLC8hajZPQM,https://www.youtube.com/watch?v=yLC8hajZPQM,0,11
452,YozeWD8q2VY,https://www.youtube.com/watch?v=YozeWD8q2VY,0,16:31
453,yvlMX-9JGq0,https://www.youtube.com/watch?v=yvlMX-9JGq0,0,57:3
454,Ywt0AaJI5J0,https://www.youtube.com/watch?v=Ywt0AaJI5J0,0,1:6
455,yXiRobOZeB8,https://www.youtube.com/watch?v=yXiRobOZeB8,0,4:8
456,yzoaV0-4Tdo,https://www.youtube.com/watch?v=yzoaV0-4Tdo,0,7:40
457,zd27TSl2NiA,https://www.youtube.com/watch?v=zd27TSl2NiA,0,1:32
458,ZR4PguphkJU,https://www.youtube.com/watch?v=ZR4PguphkJU,0,32
459,ZRhJpFPTsz4,https://www.youtube.com/watch?v=ZRhJpFPTsz4,0,3:9:52
460,zslCZse0TEs,https://www.youtube.com/watch?v=zslCZse0TEs,0,18:36
461,ZyWEu6qIApE,https://www.youtube.com/watch?v=ZyWEu6qIApE,0,17:21
462,_8Bb2xvasxM,https://www.youtube.com/watch?v=_8Bb2xvasxM,1,23:49
463,_cvQHqfCkjA,https://www.youtube.com/watch?v=_cvQHqfCkjA,1,5
464,_e5eGuKaA74,https://www.youtube.com/watch?v=_e5eGuKaA74,1,3:30
465,_f7xDWZzn4c,https://www.youtube.com/watch?v=_f7xDWZzn4c,1,5:32
466,_L50ikT5LEw,https://www.youtube.com/watch?v=_L50ikT5LEw,1,9:25
467,_Pbr0L0KQb4,https://www.youtube.com/watch?v=_Pbr0L0KQb4,1,4:13
468,_tg1OaK_JzM,https://www.youtube.com/watch?v=_tg1OaK_JzM,1,6:26
469,-2IcOOUqNgI,https://www.youtube.com/watch?v=-2IcOOUqNgI,1,3:48
470,-6t6NcOFvt0,https://www.youtube.com/watch?v=-6t6NcOFvt0,1,7:1
471,-9iebN1Rp3g,https://www.youtube.com/watch?v=-9iebN1Rp3g,1,6:58
472,-Bn7zJDzTM0,https://www.youtube.com/watch?v=-Bn7zJDzTM0,1,11:14
473,-F8-auGIUpk,https://www.youtube.com/watch?v=-F8-auGIUpk,1,13:57
474,-S0XbjHnjUc,https://www.youtube.com/watch?v=-S0XbjHnjUc,1,5:33
475,0hSCclbhNN4,https://www.youtube.com/watch?v=0hSCclbhNN4,1,6:8
476,0IFViMU5IN4,https://www.youtube.com/watch?v=0IFViMU5IN4,1,7:45
477,0KezzzN3-4s,https://www.youtube.com/watch?v=0KezzzN3-4s,1,4:43
478,0KQjmGSK7lA,https://www.youtube.com/watch?v=0KQjmGSK7lA,1,10:41
479,0MNViPAhZPE,https://www.youtube.com/watch?v=0MNViPAhZPE,1,9:40
480,1B3HLega3xk,https://www.youtube.com/watch?v=1B3HLega3xk,1,4:27
481,1KBryb0wnlg,https://www.youtube.com/watch?v=1KBryb0wnlg,1,11:16
482,1TIvgR3KkLU,https://www.youtube.com/watch?v=1TIvgR3KkLU,1,25:38
483,1VeN-MUxgGY,https://www.youtube.com/watch?v=1VeN-MUxgGY,1,5:52
484,1xvYFDTPXNE,https://www.youtube.com/watch?v=1xvYFDTPXNE,1,4:29
485,2_aZEZ5NIbE,https://www.youtube.com/watch?v=2_aZEZ5NIbE,1,6:9
486,247cJLcQjG4,https://www.youtube.com/watch?v=247cJLcQjG4,1,12:27
487,25BrJ0dWGoY,https://www.youtube.com/watch?v=25BrJ0dWGoY,1,7:40
488,2DW9Sq41ffY,https://www.youtube.com/watch?v=2DW9Sq41ffY,1,4:46
489,2F0JbjinerY,https://www.youtube.com/watch?v=2F0JbjinerY,1,4:54
490,2Ss-oJ-yKhg,https://www.youtube.com/watch?v=2Ss-oJ-yKhg,1,9:2
491,2UHwPxgmfg8,https://www.youtube.com/watch?v=2UHwPxgmfg8,1,4:6
492,3_fH-bNB5NE,https://www.youtube.com/watch?v=3_fH-bNB5NE,1,7:21
493,32jXb9B1jls,https://www.youtube.com/watch?v=32jXb9B1jls,1,3:27
494,3amX-jVo4-U,https://www.youtube.com/watch?v=3amX-jVo4-U,1,8:9
495,3GXnl-PiO5U,https://www.youtube.com/watch?v=3GXnl-PiO5U,1,5:8
496,3J-cYxxHQGQ,https://www.youtube.com/watch?v=3J-cYxxHQGQ,1,7:3
497,3ku2kSoeEZo,https://www.youtube.com/watch?v=3ku2kSoeEZo,1,6:1
498,3omVb8Xr184,https://www.youtube.com/watch?v=3omVb8Xr184,1,4:29
499,3VZF-F6LRwU,https://www.youtube.com/watch?v=3VZF-F6LRwU,1,15:18
500,42SNpiK63A8,https://www.youtube.com/watch?v=42SNpiK63A8,1,4:17
501,4eC_ArZrwkc,https://www.youtube.com/watch?v=4eC_ArZrwkc,1,7:36
502,4Ezr_12XqkY,https://www.youtube.com/watch?v=4Ezr_12XqkY,1,1:9
503,4lJ37C_zj5U,https://www.youtube.com/watch?v=4lJ37C_zj5U,1,13:7
504,4OBLAW7oQYo,https://www.youtube.com/watch?v=4OBLAW7oQYo,1,7:7
505,4Vn6lJCOAXs,https://www.youtube.com/watch?v=4Vn6lJCOAXs,1,11:38
506,57Uw6e3_yyM,https://www.youtube.com/watch?v=57Uw6e3_yyM,1,8:1
507,5KcJqE4jUpg,https://www.youtube.com/watch?v=5KcJqE4jUpg,1,4:54
508,5nkbmQeJvr8,https://www.youtube.com/watch?v=5nkbmQeJvr8,1,6:30
509,5oxjfFsJ6TQ,https://www.youtube.com/watch?v=5oxjfFsJ6TQ,1,12:33
510,5qiEdmuekL4,https://www.youtube.com/watch?v=5qiEdmuekL4,1,8:52
511,5UKQ6aLHOVU,https://www.youtube.com/watch?v=5UKQ6aLHOVU,1,1:55
512,5wnkFYztI4c,https://www.youtube.com/watch?v=5wnkFYztI4c,1,13:53
513,5z855Z2iFwI,https://www.youtube.com/watch?v=5z855Z2iFwI,1,14:37
514,65Q1EbsKRnY,https://www.youtube.com/watch?v=65Q1EbsKRnY,1,2:46:14
515,6C1p4HUHlfE,https://www.youtube.com/watch?v=6C1p4HUHlfE,1,9:13
516,6DTJ5h3vx6o,https://www.youtube.com/watch?v=6DTJ5h3vx6o,1,2:40
517,6KXT19MvjZ4,https://www.youtube.com/watch?v=6KXT19MvjZ4,1,2:36
518,6sLxUkDbEhU,https://www.youtube.com/watch?v=6sLxUkDbEhU,1,6:28
519,6yQ0zN-QMGE,https://www.youtube.com/watch?v=6yQ0zN-QMGE,1,17:49
520,70Rm7Fm_EtI,https://www.youtube.com/watch?v=70Rm7Fm_EtI,1,16:34
521,7cEgL5X-e1E,https://www.youtube.com/watch?v=7cEgL5X-e1E,1,1:45
522,7DDuhg9AgdM,https://www.youtube.com/watch?v=7DDuhg9AgdM,1,7:51
523,7EM3jeSvdBI,https://www.youtube.com/watch?v=7EM3jeSvdBI,1,7:6
524,7HotDVLH6Ak,https://www.youtube.com/watch?v=7HotDVLH6Ak,1,7:34
525,7NzERitX1-E,https://www.youtube.com/watch?v=7NzERitX1-E,1,5:48
526,8GWCOXW_ms4,https://www.youtube.com/watch?v=8GWCOXW_ms4,1,12:19
527,8lhw1gmxne0,https://www.youtube.com/watch?v=8lhw1gmxne0,1,13:30
528,8UG1ikrzOyA,https://www.youtube.com/watch?v=8UG1ikrzOyA,1,4:31
529,8ZsKgAUBaAg,https://www.youtube.com/watch?v=8ZsKgAUBaAg,1,12:48
530,9c6U_iZ3qBg,https://www.youtube.com/watch?v=9c6U_iZ3qBg,1,4:30
531,9Db9LywSI08,https://www.youtube.com/watch?v=9Db9LywSI08,1,3:41
532,9DjZFDg2uXI,https://www.youtube.com/watch?v=9DjZFDg2uXI,1,6:31
533,9Kea0ac0XuE,https://www.youtube.com/watch?v=9Kea0ac0XuE,1,8:3
534,9Mo1cUvwR3s,https://www.youtube.com/watch?v=9Mo1cUvwR3s,1,4:43
535,9Ni2MeDyU8c,https://www.youtube.com/watch?v=9Ni2MeDyU8c,1,9:14
536,9rBxmGg1KDU,https://www.youtube.com/watch?v=9rBxmGg1KDU,1,3:28
537,9wxbzUAHgvI,https://www.youtube.com/watch?v=9wxbzUAHgvI,1,11:36
538,9ZYaMTJD81I,https://www.youtube.com/watch?v=9ZYaMTJD81I,1,16:34
539,a9ClS6n6cuM,https://www.youtube.com/watch?v=a9ClS6n6cuM,1,4:34
540,aAk7KaGhsRA,https://www.youtube.com/watch?v=aAk7KaGhsRA,1,7:45
541,ACRMDblJuZI,https://www.youtube.com/watch?v=ACRMDblJuZI,1,8:5
542,Ad1QV0v38vI,https://www.youtube.com/watch?v=Ad1QV0v38vI,1,11:13
543,agau0ogE48U,https://www.youtube.com/watch?v=agau0ogE48U,1,5:39
544,AHS1c_vqjxI,https://www.youtube.com/watch?v=AHS1c_vqjxI,1,7:1
545,Aht4dCB11Sw,https://www.youtube.com/watch?v=Aht4dCB11Sw,1,6:7
546,AJBuqPC-F-w,https://www.youtube.com/watch?v=AJBuqPC-F-w,1,4:43
547,al0B8qUkayw,https://www.youtube.com/watch?v=al0B8qUkayw,1,6:1
548,ALRUelXygdE,https://www.youtube.com/watch?v=ALRUelXygdE,1,12:25
549,AO9HRTZBNng,https://www.youtube.com/watch?v=AO9HRTZBNng,1,4:46
550,AoBp9jM8fZo,https://www.youtube.com/watch?v=AoBp9jM8fZo,1,16:32
551,aP75eMwgE_4,https://www.youtube.com/watch?v=aP75eMwgE_4,1,3:34
552,apU5luAyGj8,https://www.youtube.com/watch?v=apU5luAyGj8,1,6:19
553,Ar5sxNUhEiI,https://www.youtube.com/watch?v=Ar5sxNUhEiI,1,2:16
554,ArEGYzPR6Gg,https://www.youtube.com/watch?v=ArEGYzPR6Gg,1,20:28
555,asPuoGO-8Aw,https://www.youtube.com/watch?v=asPuoGO-8Aw,1,3:13
556,ASypvyCrtxo,https://www.youtube.com/watch?v=ASypvyCrtxo,1,7:28
557,b2lzeBq8cas,https://www.youtube.com/watch?v=b2lzeBq8cas,1,8:43
558,b5cyE4qEb2w,https://www.youtube.com/watch?v=b5cyE4qEb2w,1,3:38
559,B5ienCg_3XA,https://www.youtube.com/watch?v=B5ienCg_3XA,1,6:5
560,b6yjd1VicmQ,https://www.youtube.com/watch?v=b6yjd1VicmQ,1,14:5
561,bBoiIij3uhM,https://www.youtube.com/watch?v=bBoiIij3uhM,1,4:43
562,BbtywenKTls,https://www.youtube.com/watch?v=BbtywenKTls,1,1:45:22
563,bGk785ajauQ,https://www.youtube.com/watch?v=bGk785ajauQ,1,2:51
564,bGObTk05_dQ,https://www.youtube.com/watch?v=bGObTk05_dQ,1,3:20
565,BHrqYfQxL98,https://www.youtube.com/watch?v=BHrqYfQxL98,1,2:55
566,bHwZ6ufJZXw,https://www.youtube.com/watch?v=bHwZ6ufJZXw,1,10:47
567,bILGsMrwF40,https://www.youtube.com/watch?v=bILGsMrwF40,1,10:47
568,bJggjXvB52c,https://www.youtube.com/watch?v=bJggjXvB52c,1,5:40
569,bk4ERJ3MkCE,https://www.youtube.com/watch?v=bk4ERJ3MkCE,1,8:56
570,bL_QRa7uoXY,https://www.youtube.com/watch?v=bL_QRa7uoXY,1,4:32
571,bODvB_U5ixo,https://www.youtube.com/watch?v=bODvB_U5ixo,1,5:55
572,BtPrmLLHtKY,https://www.youtube.com/watch?v=BtPrmLLHtKY,1,5:12
573,bv4zpXr1Vuo,https://www.youtube.com/watch?v=bv4zpXr1Vuo,1,2:31
574,bvCOZh90n9M,https://www.youtube.com/watch?v=bvCOZh90n9M,1,8:18
575,BwXQpkzx_WQ,https://www.youtube.com/watch?v=BwXQpkzx_WQ,1,7:51
576,bX-1RRewnD0,https://www.youtube.com/watch?v=bX-1RRewnD0,1,7:18
577,bXK-cEAOvac,https://www.youtube.com/watch?v=bXK-cEAOvac,1,5:43
578,BzK72IUQIok,https://www.youtube.com/watch?v=BzK72IUQIok,1,13:21
579,bzx0nynHIzs,https://www.youtube.com/watch?v=bzx0nynHIzs,1,4:45
580,C_xsXnRd_uc,https://www.youtube.com/watch?v=C_xsXnRd_uc,1,7:13
581,C0Kr7DDAHqE,https://www.youtube.com/watch?v=C0Kr7DDAHqE,1,4:25
582,C5KkVXydeHg,https://www.youtube.com/watch?v=C5KkVXydeHg,1,8:53
583,C6j2qDzdGNQ,https://www.youtube.com/watch?v=C6j2qDzdGNQ,1,3:1
584,c7vDH10zVT8,https://www.youtube.com/watch?v=c7vDH10zVT8,1,5:29
585,ccrKGu0MXSc,https://www.youtube.com/watch?v=ccrKGu0MXSc,1,2:55
586,CE8D2zpn-yc,https://www.youtube.com/watch?v=CE8D2zpn-yc,1,7:49
587,cfsuose6EaM,https://www.youtube.com/watch?v=cfsuose6EaM,1,7:10
588,cgpxoUE-kOg,https://www.youtube.com/watch?v=cgpxoUE-kOg,1,14:21
589,ChTnwpkCMhg,https://www.youtube.com/watch?v=ChTnwpkCMhg,1,9:7
590,CKiQvH2Sumk,https://www.youtube.com/watch?v=CKiQvH2Sumk,1,4:36
591,CmVQuiT0OTw,https://www.youtube.com/watch?v=CmVQuiT0OTw,1,3:56
592,cpkth_tjqAg,https://www.youtube.com/watch?v=cpkth_tjqAg,1,4:38
593,cqEujfGWlhs,https://www.youtube.com/watch?v=cqEujfGWlhs,1,18:9
594,cRAM52Tt7FI,https://www.youtube.com/watch?v=cRAM52Tt7FI,1,5:11
595,Cy5jH2Mdl0Q,https://www.youtube.com/watch?v=Cy5jH2Mdl0Q,1,11:19
596,Cz2NOxarkMs,https://www.youtube.com/watch?v=Cz2NOxarkMs,1,13
597,czu4M978vUk,https://www.youtube.com/watch?v=czu4M978vUk,1,6:43
598,d-9Q_sqbDHk,https://www.youtube.com/watch?v=d-9Q_sqbDHk,1,2:29
599,D7BbDAf5SPc,https://www.youtube.com/watch?v=D7BbDAf5SPc,1,2:48
600,d9zjkImf0rQ,https://www.youtube.com/watch?v=d9zjkImf0rQ,1,4:2
601,DAZfqZOD3Dc,https://www.youtube.com/watch?v=DAZfqZOD3Dc,1,5:39
